2026-02-14 22:44:14,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:44:14,2.0,1.0,193.0,0,ALLOW
2026-02-14 22:44:19,2.0,1.0,187.0,0,ALLOW
2026-02-14 22:44:23,2.0,1.0,183.0,0,ALLOW
2026-02-14 22:44:23,2.0,1.0,185.0,0,ALLOW
2026-02-14 22:44:24,2.0,1.0,185.0,0,ALLOW
2026-02-14 22:44:24,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:44:24,2.0,1.0,187.0,0,ALLOW
2026-02-14 22:44:29,2.0,1.0,186.0,0,ALLOW
2026-02-14 22:44:33,2.0,1.0,182.0,0,ALLOW
2026-02-14 22:44:33,2.0,1.0,184.0,0,ALLOW
2026-02-14 22:44:34,2.0,1.0,184.0,0,ALLOW
2026-02-14 22:44:34,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:44:34,2.0,1.0,185.0,0,ALLOW
2026-02-14 22:44:39,2.0,1.0,184.0,0,ALLOW
2026-02-14 22:44:43,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:44:43,2.0,1.0,181.0,0,ALLOW
2026-02-14 22:44:44,2.0,1.0,181.0,0,ALLOW
2026-02-14 22:44:44,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:44:44,2.0,1.0,182.0,0,ALLOW
2026-02-14 22:44:49,2.0,1.0,183.0,0,ALLOW
2026-02-14 22:44:54,2.0,1.0,178.0,0,ALLOW
2026-02-14 22:44:54,2.0,1.0,178.0,0,ALLOW
2026-02-14 22:44:54,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:44:54,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:44:54,2.0,1.0,181.0,0,ALLOW
2026-02-14 22:44:59,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:45:04,2.0,1.0,176.0,0,ALLOW
2026-02-14 22:45:04,2.0,1.0,176.0,0,ALLOW
2026-02-14 22:45:04,2.0,1.0,178.0,0,ALLOW
2026-02-14 22:45:04,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:45:04,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:45:09,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:45:14,2.0,1.0,177.0,0,ALLOW
2026-02-14 22:45:14,2.0,1.0,177.0,0,ALLOW
2026-02-14 22:45:14,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:45:14,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:45:14,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:45:19,2.0,1.0,182.0,0,ALLOW
2026-02-14 22:45:24,2.0,1.0,177.0,0,ALLOW
2026-02-14 22:45:24,2.0,1.0,177.0,0,ALLOW
2026-02-14 22:45:24,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:45:24,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:45:24,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:45:29,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:45:34,2.0,1.0,176.0,0,ALLOW
2026-02-14 22:45:34,2.0,1.0,176.0,0,ALLOW
2026-02-14 22:45:34,2.0,1.0,178.0,0,ALLOW
2026-02-14 22:45:34,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:45:34,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:45:39,2.0,1.0,181.0,0,ALLOW
2026-02-14 22:45:44,2.0,1.0,176.0,0,ALLOW
2026-02-14 22:45:44,2.0,1.0,176.0,0,ALLOW
2026-02-14 22:45:44,2.0,1.0,178.0,0,ALLOW
2026-02-14 22:45:44,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:45:44,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:45:49,2.0,1.0,181.0,0,ALLOW
2026-02-14 22:45:54,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:45:54,2.0,1.0,179.0,0,ALLOW
2026-02-14 22:45:54,2.0,1.0,181.0,0,ALLOW
2026-02-14 22:45:54,2.0,1.0,182.0,0,ALLOW
2026-02-14 22:45:54,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:45:59,2.0,1.0,183.0,0,ALLOW
2026-02-14 22:46:04,2.0,1.0,178.0,0,ALLOW
2026-02-14 22:46:04,2.0,1.0,178.0,0,ALLOW
2026-02-14 22:46:04,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:46:04,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:46:04,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:46:09,2.0,1.0,181.0,0,ALLOW
2026-02-14 22:46:14,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:46:14,2.0,1.0,180.0,0,ALLOW
2026-02-14 22:46:14,2.0,1.0,182.0,0,ALLOW
2026-02-14 22:46:14,2.0,1.0,183.0,0,ALLOW
2026-02-14 22:46:14,900.0,600.0,900.0,1,BLOCK
2026-02-14 22:46:19,2.0,1.0,172.0,0,ALLOW
2026-02-14 22:46:24,2.0,1.0,156.0,0,ALLOW
2026-02-14 22:46:29,2.0,1.0,156.0,0,ALLOW
2026-02-14 22:46:34,2.0,1.0,151.0,0,ALLOW
2026-02-14 22:46:39,2.0,1.0,153.0,0,ALLOW
2026-02-14 22:46:44,2.0,1.0,148.0,0,ALLOW
2026-02-14 22:46:49,2.0,1.0,149.0,0,ALLOW
2026-02-14 22:46:54,2.0,1.0,145.0,0,ALLOW
2026-02-14 22:46:59,2.0,1.0,145.0,0,ALLOW
2026-02-14 22:47:05,2.0,1.0,141.0,0,ALLOW
2026-02-14 22:47:09,2.0,1.0,139.0,0,ALLOW
2026-02-14 22:47:15,2.0,1.0,134.0,0,ALLOW
2026-02-14 22:47:19,2.0,1.0,134.0,0,ALLOW
2026-02-14 22:47:25,2.0,1.0,130.0,0,ALLOW
2026-02-14 22:47:29,2.0,1.0,130.0,0,ALLOW
2026-02-14 22:47:35,2.0,1.0,129.0,0,ALLOW
2026-02-14 22:47:39,2.0,1.0,130.0,0,ALLOW
2026-02-14 22:47:45,2.0,1.0,125.0,0,ALLOW
2026-02-14 22:47:50,2.0,1.0,126.0,0,ALLOW
2026-02-14 22:47:55,2.0,1.0,122.0,0,ALLOW
